WELL_NAME,WELL_GROUP_NAME,PROD_DATE,LIQ_PROD_DAILY,OIL_PROD_DAILY,WATER_CUT,WH_TEMP,MAX_TUBING_PRES
W365,G103,2026/02/11 00:00:00,,,,,0.0
W312,G064,2026/01/01 00:00:00,52.4,0.94,98.2,95.0,0.26
W312,G064,2026/01/02 00:00:00,50.0,2.17,95.67,95.0,0.25
W312,G064,2026/01/03 00:00:00,50.2,4.87,90.3,92.0,0.24
W312,G064,2026/01/04 00:00:00,47.5,5.61,88.18,95.0,0.29
W313,G065,2025/12/27 00:00:00,73.2,25.55,65.1,96.0,0.45
W313,G065,2025/12/28 00:00:00,69.5,24.26,65.1,96.0,0.45
W313,G065,2025/12/29 00:00:00,68.0,23.73,65.1,96.0,0.45
W313,G065,2025/12/30 00:00:00,66.61,24.38,63.4,95.0,0.43
W313,G065,2025/12/31 00:00:00,65.81,24.09,63.4,92.0,0.43
W313,G065,2026/01/01 00:00:00,65.8,24.08,63.4,90.0,0.4
W313,G065,2026/01/02 00:00:00,65.8,24.08,63.4,90.0,0.4
W313,G065,2026/01/03 00:00:00,65.8,24.08,63.4,98.0,0.36
W313,G065,2026/01/04 00:00:00,65.8,19.81,69.9,93.0,0.43
W314,G066,2025/12/27 00:00:00,26.0,0.69,97.36,96.0,0.28
W314,G066,2025/12/28 00:00:00,34.9,2.98,91.45,96.0,0.28
W314,G066,2025/12/29 00:00:00,45.5,4.18,90.81,96.0,0.29
W314,G066,2025/12/30 00:00:00,42.2,2.76,93.46,90.0,0.19
W314,G066,2025/12/31 00:00:00,36.9,0.54,98.53,91.0,0.19
W314,G066,2026/01/01 00:00:00,36.6,0.49,98.67,92.0,0.27
W314,G066,2026/01/02 00:00:00,45.0,0.49,98.9,92.0,0.28
W314,G066,2026/01/03 00:00:00,36.4,0.69,98.1,90.0,0.26
W314,G066,2026/01/04 00:00:00,43.2,0.45,98.95,97.0,0.19
W315,G067,2025/12/27 00:00:00,32.8,6.26,80.9,97.0,0.19
W315,G067,2025/12/28 00:00:00,38.9,7.43,80.9,97.0,0.19
W315,G067,2025/12/29 00:00:00,51.9,7.47,85.6,97.0,0.19
W315,G067,2025/12/30 00:00:00,53.3,7.68,85.6,95.0,0.23
W315,G067,2025/12/31 00:00:00,57.8,5.09,91.2,95.0,0.23
W315,G067,2026/01/01 00:00:00,57.1,5.02,91.2,94.0,0.23
W315,G067,2026/01/02 00:00:00,59.0,5.19,91.2,94.0,0.23
W315,G067,2026/01/03 00:00:00,59.0,5.19,91.2,95.0,0.23
W315,G067,2026/01/04 00:00:00,56.0,4.93,91.2,96.0,0.23
W316,G068,2025/12/27 00:00:00,66.7,6.4,90.4,71.0,0.22
W316,G068,2025/12/28 00:00:00,66.3,6.36,90.4,71.0,0.22
W316,G068,2025/12/29 00:00:00,52.8,5.07,90.4,63.0,0.32
W316,G068,2025/12/30 00:00:00,44.6,3.52,92.1,64.0,0.34
W316,G068,2025/12/31 00:00:00,62.0,4.9,92.1,67.0,0.26
W316,G068,2026/01/01 00:00:00,54.0,4.27,92.1,68.0,0.32
W316,G068,2026/01/02 00:00:00,56.3,4.45,92.1,68.0,0.33
W316,G068,2026/01/03 00:00:00,48.6,3.84,92.1,72.0,0.32
W316,G068,2026/01/04 00:00:00,50.9,4.02,92.1,64.0,0.27
W317,G069,2025/12/27 00:00:00,53.4,17.68,66.9,97.0,0.32
W317,G069,2025/12/28 00:00:00,53.4,17.68,66.9,97.0,0.32
W317,G069,2025/12/29 00:00:00,43.2,14.99,65.3,94.0,0.5
W317,G069,2025/12/30 00:00:00,42.4,6.28,85.2,91.0,0.43
W317,G069,2025/12/31 00:00:00,48.3,7.15,85.2,93.0,0.39
W317,G069,2026/01/01 00:00:00,41.7,6.17,85.2,92.0,0.38
W317,G069,2026/01/02 00:00:00,46.1,6.82,85.2,92.0,0.37
W317,G069,2026/01/03 00:00:00,40.2,5.95,85.2,90.0,0.38
W317,G069,2026/01/04 00:00:00,30.0,4.44,85.2,92.0,0.43
W318,G070,2025/12/27 00:00:00,61.0,2.68,95.6,100.0,0.25
W318,G070,2025/12/28 00:00:00,46.2,2.03,95.6,100.0,0.25
W318,G070,2025/12/29 00:00:00,47.2,2.08,95.6,100.0,0.3
W318,G070,2025/12/30 00:00:00,43.2,5.14,88.1,96.0,0.27
W318,G070,2025/12/31 00:00:00,32.4,3.86,88.1,92.0,0.24
W318,G070,2026/01/01 00:00:00,32.4,3.86,88.1,91.0,0.25
W318,G070,2026/01/02 00:00:00,32.4,3.86,88.1,91.0,0.24
W318,G070,2026/01/03 00:00:00,72.2,8.59,88.1,98.0,0.25
W318,G070,2026/01/04 00:00:00,76.8,9.14,88.1,90.0,0.3
W319,G071,2025/12/27 00:00:00,59.8,2.63,95.6,100.0,0.26
W319,G071,2025/12/28 00:00:00,59.4,2.61,95.6,100.0,0.26
W319,G071,2025/12/29 00:00:00,69.7,3.07,95.6,100.0,0.3
W319,G071,2025/12/30 00:00:00,69.91,8.81,87.4,97.0,0.25
W319,G071,2025/12/31 00:00:00,70.21,8.85,87.4,98.0,0.25
W319,G071,2026/01/01 00:00:00,60.4,7.61,87.4,97.0,0.26
W319,G071,2026/01/02 00:00:00,64.8,8.16,87.4,97.0,0.25
W319,G071,2026/01/03 00:00:00,56.8,7.16,87.4,96.0,0.26
W319,G071,2026/01/04 00:00:00,64.4,8.11,87.4,93.0,0.28
W320,G072,2025/12/27 00:00:00,32.6,8.54,73.8,100.0,0.35
W320,G072,2025/12/28 00:00:00,32.6,8.54,73.8,100.0,0.35
W320,G072,2025/12/29 00:00:00,32.6,8.54,73.8,100.0,0.34
W320,G072,2025/12/30 00:00:00,32.6,11.44,64.9,96.0,0.32
W320,G072,2025/12/31 00:00:00,32.6,11.44,64.9,97.0,0.35
W320,G072,2026/01/01 00:00:00,32.6,11.44,64.9,95.0,0.34
W320,G072,2026/01/02 00:00:00,32.6,11.44,64.9,95.0,0.35
W320,G072,2026/01/03 00:00:00,32.6,11.44,64.9,94.0,0.36
W320,G072,2026/01/04 00:00:00,32.6,11.44,64.9,92.0,0.45
W321,G073,2025/12/27 00:00:00,41.7,0.49,98.82,95.0,0.5
W321,G073,2025/12/28 00:00:00,39.5,0.47,98.82,95.0,0.5
W321,G073,2025/12/29 00:00:00,38.8,0.46,98.82,95.0,0.5
W321,G073,2025/12/30 00:00:00,38.0,0.39,98.98,94.0,0.49
W321,G073,2025/12/31 00:00:00,35.8,0.5,98.61,96.0,0.5
W321,G073,2026/01/01 00:00:00,34.4,0.52,98.48,97.0,0.4
W273,G032,2026/02/26 00:00:00,26.6,0.37,98.6,94.0,0.3
W316,G068,2026/02/26 00:00:00,61.71,5.0,91.9,86.0,0.4
W328,G080,2026/02/26 00:00:00,51.1,0.92,98.2,107.0,0.27
W298,G050,2026/02/26 00:00:00,11.7,4.96,57.6,104.0,0.19
W279,G038,2026/02/26 00:00:00,102.01,35.4,65.3,80.0,0.24
W354,G093,2026/02/26 00:00:00,0.7,0.03,95.4,79.0,0.36
W336,G064,2026/02/26 00:00:00,,,,,0.0
W336,G082,2026/02/26 00:00:00,,,,,0.0
W325,G077,2026/02/26 00:00:00,20.0,0.22,98.9,21.0,0.28
W330,G082,2026/02/26 00:00:00,20.4,3.35,83.6,88.0,0.27
W307,G059,2026/02/26 00:00:00,,,,,0.0
W270,G029,2026/02/26 00:00:00,30.3,6.85,77.4,129.0,0.49
W350,G055,2026/02/26 00:00:00,,,,,0.0
W350,G056,2026/02/26 00:00:00,,,,,0.0
W333,G085,2026/02/26 00:00:00,89.31,11.07,87.6,125.0,0.42
W348,G053,2026/02/26 00:00:00,,,,,0.0
W348,G054,2026/02/26 00:00:00,,,,,0.0
W353,G092,2026/02/26 00:00:00,51.9,0.54,98.96,136.0,0.39
W265,G025,2026/02/26 00:00:00,61.71,4.44,92.8,134.0,0.61
W311,G063,2026/02/26 00:00:00,35.7,6.65,81.36,104.0,0.33
W301,G053,2026/02/26 00:00:00,28.2,0.1,99.65,101.0,0.22
W320,G072,2026/02/26 00:00:00,,,,,0.0
W275,G034,2026/02/26 00:00:00,65.11,9.64,85.2,140.0,0.67
W269,G028,2026/02/26 00:00:00,26.8,5.28,80.3,140.0,0.73
W258,G018,2026/02/26 00:00:00,10.8,2.56,76.3,93.0,0.38
W305,G057,2026/02/26 00:00:00,24.4,0.46,98.1,78.0,0.21
W287,G043,2026/02/26 00:00:00,43.2,12.4,71.3,110.0,0.4
W345,G051,2026/02/26 00:00:00,2.4,0.02,99.1,100.0,0.22
W345,G067,2026/02/26 00:00:00,2.4,0.02,99.1,100.0,0.22
W306,G058,2026/02/26 00:00:00,,,,,0.0
W292,G048,2026/02/26 00:00:00,66.21,10.2,84.6,128.0,0.4
W321,G073,2026/02/26 00:00:00,26.8,5.01,81.3,124.0,0.51
W310,G062,2026/02/26 00:00:00,7.2,0.91,87.42,124.0,0.38
W312,G064,2026/02/26 00:00:00,52.2,6.05,88.41,103.0,0.28
W257,G017,2026/02/26 00:00:00,32.2,9.37,70.9,100.0,0.39
W335,G064,2026/02/26 00:00:00,,,,,0.0
W335,G081,2026/02/26 00:00:00,,,,,0.0
W326,G078,2026/02/26 00:00:00,33.6,5.95,82.3,145.0,0.87
W264,G024,2026/02/26 00:00:00,35.0,3.26,90.7,142.0,0.89
W332,G084,2026/02/26 00:00:00,,,,,0.0
W338,G079,2026/02/26 00:00:00,,,,,0.0
W338,G086,2026/02/26 00:00:00,,,,,0.0
W303,G055,2026/02/26 00:00:00,12.5,0.22,98.25,104.0,0.22
W296,G032,2026/02/26 00:00:00,,,,,0.0
W296,G033,2026/02/26 00:00:00,,,,,0.0
W342,G089,2026/02/26 00:00:00,34.1,0.49,98.55,107.0,0.21
W349,G054,2026/02/26 00:00:00,,,,,0.0
W349,G055,2026/02/26 00:00:00,,,,,0.0
W248,G008,2026/02/26 00:00:00,33.3,15.12,54.6,110.0,0.33
W280,G039,2026/02/26 00:00:00,47.5,8.6,81.9,104.0,0.29
W319,G071,2026/02/26 00:00:00,67.11,11.01,83.6,107.0,0.26
W318,G070,2026/02/26 00:00:00,46.1,2.12,95.4,128.0,0.48
W313,G065,2026/02/26 00:00:00,,,,,0.0
W317,G069,2026/02/26 00:00:00,92.91,6.04,93.5,135.0,0.59
W278,G037,2026/02/26 00:00:00,42.4,4.49,89.4,126.0,0.66
W266,G026,2026/02/26 00:00:00,2.2,0.02,98.9,65.0,0.25
W289,G045,2026/02/26 00:00:00,44.9,8.31,81.5,119.0,0.33
W340,G087,2026/02/26 00:00:00,14.4,2.55,82.3,48.0,0.39
W256,G016,2026/02/26 00:00:00,33.1,11.78,64.4,94.0,0.27
W322,G074,2026/02/26 00:00:00,90.01,11.34,87.4,131.0,0.5
W255,G015,2026/02/26 00:00:00,,,,,0.0
W251,G011,2026/02/26 00:00:00,12.2,4.68,61.6,113.0,0.46
W290,G046,2026/02/26 00:00:00,20.8,3.89,81.3,91.0,0.3
W247,G007,2026/02/26 00:00:00,104.71,25.55,75.6,128.0,0.37
W297,G049,2026/02/26 00:00:00,48.0,5.95,87.6,145.0,0.76
W339,G086,2026/02/26 00:00:00,21.9,0.88,96.0,77.0,0.34
W260,G020,2026/02/26 00:00:00,45.4,14.12,68.9,101.0,0.29
W244,G004,2026/02/26 00:00:00,55.8,6.92,87.6,113.0,0.35
W337,G084,2026/02/26 00:00:00,,,,,0.0
W337,G085,2026/02/26 00:00:00,,,,,0.0
W268,G027,2026/02/26 00:00:00,7.8,2.59,66.8,57.0,0.3
W253,G013,2026/02/26 00:00:00,1.8,0.1,94.4,117.0,0.38
W252,G012,2026/02/26 00:00:00,20.4,1.92,90.6,104.0,0.43
W344,G051,2026/02/26 00:00:00,4.3,0.09,98.01,79.0,0.23
W262,G022,2026/02/26 00:00:00,86.41,29.47,65.9,117.0,0.35
W323,G075,2026/02/26 00:00:00,36.4,3.86,89.4,134.0,0.93
W293,G023,2026/02/26 00:00:00,,,,,0.0
W293,G024,2026/02/26 00:00:00,,,,,0.0
W314,G066,2026/02/26 00:00:00,35.8,0.38,98.95,113.0,0.21
W294,G025,2026/02/26 00:00:00,,,,,0.0
W379,G110,2025/03/18 00:00:00,,,,,0.0
W379,G110,2025/03/19 00:00:00,,,,,0.0
W379,G110,2025/03/20 00:00:00,,,,,0.0
W379,G110,2025/03/21 00:00:00,,,,,0.0
W379,G110,2025/03/22 00:00:00,,,,,0.0
W379,G110,2025/03/23 00:00:00,,,,,0.0
W379,G110,2025/03/24 00:00:00,,,,,0.0
W379,G110,2025/03/25 00:00:00,,,,,0.0
W379,G110,2025/03/26 00:00:00,,,,,0.0
W379,G110,2025/03/27 00:00:00,,,,,0.0
W379,G110,2025/03/28 00:00:00,,,,,0.0
W379,G110,2025/03/29 00:00:00,,,,,0.0
W379,G110,2025/03/30 00:00:00,,,,,0.0
W379,G110,2025/03/31 00:00:00,,,,,0.0
W379,G110,2025/04/01 00:00:00,,,,,0.0
W379,G110,2025/04/02 00:00:00,,,,,0.0
W379,G110,2025/04/03 00:00:00,,,,,0.0
W379,G110,2025/04/04 00:00:00,,,,,0.0
W379,G110,2025/04/05 00:00:00,,,,,0.0
W379,G110,2025/04/06 00:00:00,,,,,0.0
W379,G110,2025/04/07 00:00:00,,,,,0.0
W379,G110,2025/04/08 00:00:00,,,,,0.0
W379,G110,2025/04/09 00:00:00,,,,,0.0
W379,G110,2025/04/10 00:00:00,,,,,0.0
W379,G110,2025/04/11 00:00:00,,,,,0.0
W379,G110,2025/04/12 00:00:00,,,,,0.0
W379,G110,2025/04/13 00:00:00,,,,,0.0
W379,G110,2025/04/14 00:00:00,,,,,0.0
W379,G110,2025/04/15 00:00:00,,,,,0.0
W379,G110,2025/04/16 00:00:00,,,,,0.0
W379,G110,2025/04/17 00:00:00,,,,,0.0
W379,G110,2025/04/18 00:00:00,,,,,0.0
W379,G110,2025/04/19 00:00:00,,,,,0.0
W379,G110,2025/04/20 00:00:00,,,,,0.0
W379,G110,2025/04/21 00:00:00,,,,,0.0
W379,G110,2025/04/22 00:00:00,,,,,0.0
W379,G110,2025/04/23 00:00:00,,,,,0.0
W379,G110,2025/04/24 00:00:00,,,,,0.0
W379,G110,2025/04/25 00:00:00,,,,,0.0
W379,G110,2025/04/26 00:00:00,,,,,0.0
W379,G110,2025/04/27 00:00:00,,,,,0.0
W379,G110,2025/04/28 00:00:00,,,,,0.0
W379,G110,2025/04/29 00:00:00,,,,,0.0
W370,G105,2025/08/27 00:00:00,,,,,0.0
W370,G105,2025/08/28 00:00:00,,,,,0.0
W370,G105,2025/08/29 00:00:00,,,,,0.0
W370,G105,2025/08/30 00:00:00,,,,,0.0
W370,G105,2025/08/31 00:00:00,,,,,0.0
W370,G105,2025/09/01 00:00:00,,,,,0.0
W370,G105,2025/09/02 00:00:00,,,,,0.0
W370,G105,2025/09/03 00:00:00,,,,,0.0
W370,G105,2025/09/04 00:00:00,,,,,0.0
W370,G105,2025/09/05 00:00:00,,,,,0.0
W370,G105,2025/09/06 00:00:00,,,,,0.0
W370,G105,2025/09/07 00:00:00,,,,,0.0
W370,G105,2025/09/08 00:00:00,,,,,0.0
W370,G105,2025/09/09 00:00:00,,,,,0.0
W370,G105,2025/09/10 00:00:00,,,,,0.0
W370,G105,2025/09/11 00:00:00,,,,,0.0
W370,G105,2025/09/12 00:00:00,,,,,0.0
W370,G105,2025/09/13 00:00:00,,,,,0.0
W370,G105,2025/09/14 00:00:00,,,,,0.0
W370,G105,2025/09/15 00:00:00,,,,,0.0
W370,G105,2025/09/16 00:00:00,,,,,0.0
W370,G105,2025/09/17 00:00:00,,,,,0.0
W370,G105,2025/09/18 00:00:00,,,,,0.0
W370,G105,2025/09/19 00:00:00,,,,,0.0
W370,G105,2025/09/20 00:00:00,,,,,0.0
W370,G105,2025/09/21 00:00:00,,,,,0.0
W370,G105,2025/09/22 00:00:00,,,,,0.0
W370,G105,2025/09/23 00:00:00,,,,,0.0
W370,G105,2025/09/24 00:00:00,,,,,0.0
W370,G105,2025/09/25 00:00:00,,,,,0.0
W370,G106,2025/09/25 00:00:00,,,,,0.0
W370,G105,2025/09/26 00:00:00,,,,,0.0
W370,G105,2025/09/27 00:00:00,,,,,0.0
W370,G105,2025/09/28 00:00:00,,,,,0.0
W370,G105,2025/09/29 00:00:00,,,,,0.0
W370,G105,2025/09/30 00:00:00,,,,,0.0
W370,G105,2025/10/01 00:00:00,,,,,0.0
W370,G105,2025/10/02 00:00:00,,,,,0.0
W370,G105,2025/10/03 00:00:00,,,,,0.0
W370,G105,2025/10/04 00:00:00,,,,,0.0
W370,G105,2025/10/05 00:00:00,,,,,0.0
W370,G105,2025/10/06 00:00:00,,,,,0.0
W370,G105,2025/10/07 00:00:00,,,,,0.0
W370,G105,2025/10/08 00:00:00,,,,,0.0
W370,G105,2025/10/09 00:00:00,,,,,0.0
W370,G105,2025/10/10 00:00:00,,,,,0.0
W370,G105,2025/10/11 00:00:00,,,,,0.0
W370,G105,2025/10/12 00:00:00,,,,,0.0
W370,G105,2025/10/13 00:00:00,,,,,0.0
W370,G105,2025/10/14 00:00:00,,,,,0.0
W365,G102,2025/03/01 00:00:00,,,,,0.0
W365,G102,2025/03/02 00:00:00,,,,,0.0
W365,G102,2025/03/03 00:00:00,,,,,0.0
W365,G102,2025/03/04 00:00:00,,,,,0.0
W365,G102,2025/03/05 00:00:00,,,,,0.0
W365,G102,2025/03/06 00:00:00,,,,,0.0
W365,G102,2025/03/07 00:00:00,,,,,0.0
W365,G102,2025/03/08 00:00:00,,,,,0.0
W365,G102,2025/03/09 00:00:00,,,,,0.0
W365,G102,2025/03/10 00:00:00,,,,,0.0
W365,G102,2025/03/11 00:00:00,,,,,0.0
W365,G102,2025/03/12 00:00:00,,,,,0.0
W365,G102,2025/03/13 00:00:00,,,,,0.0
W365,G102,2025/03/14 00:00:00,,,,,0.0
W365,G102,2025/03/15 00:00:00,,,,,0.0
W365,G102,2025/03/16 00:00:00,,,,,0.0
W365,G102,2025/03/17 00:00:00,,,,,0.0
W351,G056,2025/11/19 00:00:00,25.1,0.27,98.92,98.0,0.21
W351,G056,2025/11/20 00:00:00,19.9,0.65,96.73,95.0,0.1
W351,G056,2025/11/21 00:00:00,19.1,0.27,98.59,94.0,0.13
W351,G056,2025/11/22 00:00:00,16.4,0.33,98.0,100.0,0.15
W351,G056,2025/11/23 00:00:00,14.7,0.22,98.48,100.0,0.16
W351,G056,2025/11/24 00:00:00,11.0,1.59,85.53,100.0,0.15
W351,G056,2025/11/25 00:00:00,11.4,0.16,98.61,92.0,0.18
W351,G056,2025/11/26 00:00:00,11.7,0.22,98.13,92.0,0.18
W351,G056,2025/11/27 00:00:00,11.8,1.31,88.93,91.0,0.2
W351,G056,2025/11/28 00:00:00,11.0,0.94,91.41,88.0,0.19
W351,G056,2025/11/29 00:00:00,9.0,0.99,88.99,86.0,0.19
W351,G056,2025/11/30 00:00:00,9.5,0.39,95.89,86.0,0.21
W351,G056,2025/12/01 00:00:00,8.9,1.11,87.57,86.0,0.21
W351,G056,2025/12/02 00:00:00,8.1,0.65,91.98,86.0,0.22
W351,G056,2025/12/03 00:00:00,7.9,0.41,94.76,86.0,0.17
W351,G056,2025/12/04 00:00:00,8.1,0.69,91.47,84.0,0.18
W351,G056,2025/12/05 00:00:00,7.9,0.71,90.95,85.0,0.17
W351,G056,2025/12/06 00:00:00,8.0,1.36,83.06,87.0,0.16
W351,G056,2025/12/07 00:00:00,7.3,1.05,85.65,87.0,0.15
W351,G056,2025/12/08 00:00:00,7.5,0.42,94.35,87.0,0.16
W351,G056,2025/12/09 00:00:00,7.4,0.13,98.31,89.0,0.16
W351,G056,2025/12/10 00:00:00,7.3,0.06,99.19,89.0,0.22
W351,G056,2025/12/11 00:00:00,7.0,0.63,90.94,89.0,0.25
W351,G056,2025/12/12 00:00:00,7.2,0.46,93.56,89.0,0.22
W351,G056,2025/12/13 00:00:00,7.3,0.21,97.17,89.0,0.21
W351,G056,2025/12/14 00:00:00,7.3,0.99,86.37,89.0,0.22
W272,G031,2025/09/25 00:00:00,,,,,0.0
W245,G005,2025/09/25 00:00:00,16.3,9.7,40.5,45.0,0.12
W288,G044,2025/09/25 00:00:00,45.5,20.29,55.4,98.0,0.33
W241,G001,2025/09/25 00:00:00,41.6,22.51,45.9,125.0,0.55
W302,G054,2025/09/25 00:00:00,2.9,0.05,98.19,66.0,0.17
W274,G033,2025/09/25 00:00:00,25.6,0.56,97.8,130.0,0.9
W246,G006,2025/09/25 00:00:00,53.6,30.12,43.8,95.0,0.45
W267,G042,2025/09/25 00:00:00,9.7,0.44,95.5,96.0,0.25
W291,G047,2025/09/25 00:00:00,14.1,1.49,89.4,123.0,0.88
W324,G076,2025/09/25 00:00:00,72.9,12.54,82.8,115.0,0.6
W263,G023,2025/09/25 00:00:00,25.8,1.63,93.7,80.0,0.25
W271,G030,2025/09/25 00:00:00,17.1,0.47,97.24,90.0,0.25
W276,G035,2025/09/25 00:00:00,11.0,1.94,82.4,45.0,0.2
W352,G091,2025/09/25 00:00:00,,,,,0.0
W243,G003,2025/09/25 00:00:00,40.9,17.91,56.2,100.0,0.4
W254,G014,2025/09/25 00:00:00,47.9,14.13,70.5,95.0,0.4
W300,G052,2025/09/25 00:00:00,55.3,3.79,93.15,70.0,0.22
W299,G051,2025/09/25 00:00:00,,,,,0.0
W277,G036,2025/09/25 00:00:00,24.5,7.3,70.2,114.0,0.55
W309,G061,2025/09/25 00:00:00,,,,,0.0
W350,G055,2025/04/15 00:00:00,,,,,
W350,G055,2025/04/16 00:00:00,,,,,
W350,G055,2025/04/17 00:00:00,,,,,
W350,G055,2025/04/18 00:00:00,,,,,
W350,G055,2025/04/19 00:00:00,,,,,
W350,G055,2025/04/20 00:00:00,,,,,
W350,G055,2025/04/21 00:00:00,,,,,
W350,G055,2025/04/22 00:00:00,,,,,
W350,G055,2025/04/23 00:00:00,,,,,
W350,G055,2025/04/24 00:00:00,,,,,
W350,G055,2025/04/25 00:00:00,,,,,
W350,G055,2025/04/26 00:00:00,,,,,
W350,G055,2025/04/27 00:00:00,,,,,
W350,G055,2025/04/28 00:00:00,,,,,
W350,G055,2025/04/29 00:00:00,,,,,
W350,G055,2025/04/30 00:00:00,,,,,
W350,G055,2025/05/01 00:00:00,,,,,
W350,G055,2025/05/02 00:00:00,,,,,
W350,G055,2025/05/03 00:00:00,,,,,
W350,G055,2025/05/04 00:00:00,,,,,
W350,G055,2025/05/05 00:00:00,,,,,
W350,G055,2025/05/06 00:00:00,,,,,
W350,G055,2025/05/07 00:00:00,,,,,
W350,G055,2025/05/08 00:00:00,,,,,
W350,G055,2025/05/09 00:00:00,,,,,
W350,G055,2025/05/10 00:00:00,,,,,
W350,G055,2025/05/11 00:00:00,,,,,
W350,G055,2025/05/12 00:00:00,,,,,
W350,G055,2025/05/13 00:00:00,,,,,
W350,G055,2025/05/14 00:00:00,,,,,
W350,G055,2025/05/15 00:00:00,,,,,
W350,G055,2025/05/16 00:00:00,,,,,
W350,G055,2025/05/17 00:00:00,,,,,
W350,G055,2025/05/18 00:00:00,,,,,
W350,G055,2025/05/19 00:00:00,,,,,
W350,G055,2025/05/20 00:00:00,,,,,
W350,G055,2025/05/21 00:00:00,,,,,0.0
W350,G055,2025/05/22 00:00:00,,,,,0.0
W350,G055,2025/05/23 00:00:00,,,,,0.0
W350,G055,2025/05/24 00:00:00,,,,,0.0
W350,G055,2025/05/25 00:00:00,,,,,0.0
W350,G055,2025/05/26 00:00:00,,,,,0.0
W350,G055,2025/05/27 00:00:00,,,,,0.0
W350,G055,2025/05/28 00:00:00,,,,,0.0
W350,G055,2025/05/29 00:00:00,,,,,0.0
W350,G055,2025/05/30 00:00:00,,,,,0.0
W350,G055,2025/05/31 00:00:00,,,,,0.0
W350,G055,2025/06/01 00:00:00,,,,,
W350,G055,2025/06/02 00:00:00,,,,,0.0
W350,G055,2025/06/03 00:00:00,,,,,0.0
W350,G055,2025/06/04 00:00:00,,,,,
W350,G055,2025/06/05 00:00:00,,,,,
W350,G055,2025/06/06 00:00:00,,,,,
W350,G055,2025/06/07 00:00:00,,,,,
W350,G055,2025/06/08 00:00:00,,,,,
W350,G055,2025/06/09 00:00:00,,,,,
W350,G055,2025/06/10 00:00:00,,,,,
W350,G055,2025/06/11 00:00:00,,,,,
W350,G055,2025/06/12 00:00:00,,,,,
W350,G055,2025/06/13 00:00:00,,,,,
W350,G055,2025/06/14 00:00:00,,,,,
W350,G055,2025/06/15 00:00:00,,,,,
W350,G055,2025/06/16 00:00:00,,,,,
W350,G055,2025/06/17 00:00:00,,,,,
W350,G055,2025/06/18 00:00:00,,,,,
W350,G055,2025/06/19 00:00:00,,,,,
W350,G055,2025/06/20 00:00:00,,,,,
W350,G055,2025/06/21 00:00:00,,,,,
W350,G055,2025/06/22 00:00:00,,,,,
W350,G055,2025/06/23 00:00:00,,,,,
W350,G055,2025/06/24 00:00:00,,,,,
W350,G055,2025/06/25 00:00:00,,,,,
W350,G055,2025/06/26 00:00:00,,,,,
W350,G055,2025/06/27 00:00:00,,,,,
W350,G055,2025/06/28 00:00:00,,,,,
W350,G055,2025/06/29 00:00:00,,,,,
W350,G055,2025/06/30 00:00:00,,,,,
W350,G055,2025/07/01 00:00:00,,,,,
W350,G055,2025/07/02 00:00:00,,,,,
W350,G055,2025/07/03 00:00:00,,,,,
W350,G055,2025/07/04 00:00:00,,,,,0.0
W350,G055,2025/07/05 00:00:00,,,,,0.0
W350,G055,2025/07/06 00:00:00,,,,,0.0
W350,G055,2025/07/07 00:00:00,,,,,0.0
W350,G055,2025/07/08 00:00:00,,,,,0.0
W350,G055,2025/07/09 00:00:00,,,,,0.0
W293,G023,2025/09/11 00:00:00,,,,,0.0
W293,G023,2025/09/12 00:00:00,,,,,0.0
W293,G023,2025/09/13 00:00:00,,,,,0.0
W293,G023,2025/09/14 00:00:00,,,,,0.0
W293,G023,2025/09/15 00:00:00,,,,,0.0
W293,G023,2025/09/16 00:00:00,,,,,0.0
W293,G023,2025/09/17 00:00:00,,,,,0.0
W293,G023,2025/09/18 00:00:00,,,,,0.0
W293,G023,2025/09/19 00:00:00,,,,,0.0
W293,G023,2025/09/20 00:00:00,,,,,0.0
W293,G023,2025/09/21 00:00:00,,,,,0.0
W293,G023,2025/09/22 00:00:00,,,,,0.0
W293,G023,2025/09/23 00:00:00,,,,,0.0
W293,G023,2025/09/24 00:00:00,,,,,0.0
W293,G023,2025/09/25 00:00:00,,,,,0.0
W293,G024,2025/09/25 00:00:00,,,,,0.0
W293,G023,2025/09/26 00:00:00,,,,,0.0
W293,G023,2025/09/27 00:00:00,,,,,0.0
W293,G023,2025/09/28 00:00:00,,,,,0.0
W293,G023,2025/09/29 00:00:00,,,,,0.0
W293,G023,2025/09/30 00:00:00,,,,,0.0
W293,G023,2025/10/01 00:00:00,,,,,0.0
W293,G023,2025/10/02 00:00:00,,,,,0.0
W293,G023,2025/10/03 00:00:00,,,,,0.0
W293,G023,2025/10/04 00:00:00,,,,,0.0
W293,G023,2025/10/05 00:00:00,,,,,0.0
W293,G023,2025/10/06 00:00:00,,,,,0.0
W293,G023,2025/10/07 00:00:00,,,,,0.0
W293,G023,2025/10/08 00:00:00,,,,,0.0
W293,G023,2025/10/09 00:00:00,,,,,0.0
W293,G023,2025/10/10 00:00:00,,,,,0.0
W293,G023,2025/10/11 00:00:00,,,,,0.0
W293,G023,2025/10/12 00:00:00,,,,,0.0
W293,G023,2025/10/13 00:00:00,,,,,0.0
W293,G023,2025/10/14 00:00:00,,,,,0.0
W293,G023,2025/10/15 00:00:00,,,,,0.0
W293,G023,2025/10/16 00:00:00,,,,,0.0
W293,G023,2025/10/17 00:00:00,,,,,0.0
